lat,lon,meta,elav
37.15958,36.21374,1928825,0.92514
37.1596,36.2159,520905,1.022474
37.1596,36.2093,4814775,1.225893
37.15963,36.2161,392385,-0.538393
37.15964,36.21032,4148792,-1.508406
37.15965,36.20762,5907235,0.500261
37.15967,36.21518,988273,-0.432155
37.15968,36.20848,5346406,1.159382
37.15971,36.20583,7069800,0.970712
37.15972,36.20612,6882857,1.027631
37.15974,36.20823,5509989,1.384171
37.15974,36.20671,6497287,1.159518
37.15976,36.21008,4306539,0.953982
37.15978,36.20949,4692113,1.14277
37.15978,36.20921,4873215,1.275554
37.15978,36.208,5661885,0.489343
37.15978,36.21284,2513047,2.135989
37.1598,36.20782,5778728,0.818265
37.1598,36.20986,4452594,1.016153
37.1598,36.20939,4756378,0.836764
37.15981,36.20695,6345403,0.691481
37.15982,36.20867,5223740,0.765378
37.15982,36.20686,6403824,1.04694
37.15983,36.20575,7122391,1.710135
37.15984,36.20754,5959834,1.938015
37.15984,36.20641,6695926,0.647312
37.15988,36.21585,555989,0.362556
37.15988,36.20653,6614143,-0.101898
37.1599,36.21359,2022333,0.166982
37.1599,36.21518,988299,0.737963
37.15992,36.21566,678675,1.052027
37.15992,36.21133,3494519,0.536106
37.15992,36.20904,4984229,1.166279
37.15992,36.20874,5177015,0.402639
37.15992,36.20776,5813793,0.830642
37.15994,36.20926,4838181,0.37775
37.15994,36.20815,5562589,1.2739
37.15997,36.2167,1009,0.696252
37.15997,36.20916,4908289,2.020619
37.15998,36.20759,5924798,0.447671
37.16,36.20707,6263636,0.207341
37.16001,36.20935,4779769,0.928645
37.16001,36.2106,3967731,0.874031
37.16001,36.21609,398269,1.038317
37.16002,36.21017,4248148,1.660902
37.16002,36.20636,6725156,0.96598
37.16004,36.2082,5527548,0.960809
37.16004,36.20599,6964680,0.775075
37.16008,36.20771,5848863,0.571856
37.16008,36.2163,263911,1.09025
37.1601,36.20906,4972565,-0.128147
37.16012,36.21083,3821693,2.861399
37.16012,36.20601,6953005,0.823911
37.16013,36.20622,6818640,0.463134
37.16013,36.2154,848116,-0.483671
37.16013,36.21515,1011692,0.69222
37.16015,36.2158,585229,-1.312315
37.16016,36.2084,5399038,-0.218481
37.16018,36.21416,1654318,-0.05311
37.16018,36.20795,5691140,-0.239192
37.16019,36.2061,6894593,-0.523446
37.1602,36.21035,4131328,0.907224
37.16022,36.20854,5311414,0.901324
37.16022,36.214,1759478,1.976402
37.16024,36.20876,5165367,1.609686
37.16025,36.2076,5918986,3.702569
37.16025,36.20929,4820690,5.100291
37.16025,36.21601,450874,-1.939844
37.16026,36.21105,3675659,0.181546
37.16026,36.20847,5352313,0.79972
37.16026,36.20695,6345453,1.045049
37.16028,36.20596,6988075,0.785523
37.16028,36.20588,7040653,0.397695
37.16028,36.20575,7122441,-0.392545
37.16029,36.20683,6421402,0.801677
37.1603,36.20711,6240301,0.961533
37.16033,36.21501,1099345,0.75153
37.16039,36.20576,7116611,0.023191
37.16039,36.20817,5550955,-0.729934
37.16039,36.20896,5036859,2.150555
37.16039,36.20588,7040665,1.448637
37.16042,36.20867,5223807,0.413709
37.16042,36.20797,5679483,0.97024
37.16043,36.20735,6082582,0.466587
37.16043,36.20685,6409734,1.426031
37.16044,36.20973,4534453,1.310348
37.16045,36.20769,5860588,-0.159399
37.16045,36.20621,6824518,1.542779
37.16046,36.20936,4773977,0.914271
37.16046,36.20913,4925869,0.646593
37.16046,36.2088,5142023,0.954372
37.16046,36.20674,6479841,0.27044
37.16048,36.21403,1736139,-0.652771
37.16048,36.20706,6269531,1.726654
37.16048,36.20906,4972607,1.89191
37.16048,36.20612,6882941,1.146209
37.16052,36.20983,4470200,0.3903
37.16056,36.20895,5042720,1.141874
37.16056,36.20597,6982264,0.15757
37.16056,36.2126,2670868,0.306555
37.16057,36.21457,1385629,-0.31493
37.16057,36.20628,6777795,1.224005
37.16059,36.20682,6427278,0.7562
37.16059,36.21283,2518980,0.664131
37.1606,36.20725,6146863,0.418986
37.1606,36.20647,6655117,-0.081059
37.16061,36.21471,1298004,0.918747
37.16061,36.20773,5837238,1.072
37.16062,36.21298,2419669,1.327081
37.16062,36.21099,3716593,1.817462
37.16062,36.20763,5901501,-0.527605
37.16062,36.20946,4709733,0.997483
37.16063,36.21512,1029274,0.322063
37.16063,36.2106,3967800,1.070265
37.16063,36.2086,5270566,0.109448
37.16064,36.21533,894909,0.033267
37.16064,36.2082,5527615,0.899168
37.16065,36.20579,7099114,0.618493
37.16065,36.21665,36136,0.868479
37.16066,36.20745,6018345,1.69504
37.16068,36.20754,5959928,0.364143
37.16068,36.20964,4592900,0.964807
37.16069,36.21564,690445,0.797103
37.16069,36.21239,2805249,0.878551
37.16069,36.21433,1543377,-0.480299
37.16069,36.21114,3617287,1.11889
37.16069,36.20985,4458535,0.142332
37.16069,36.20601,6953069,0.172895
37.16075,36.20763,5901515,0.8663
37.16075,36.20906,4972637,1.499368
37.16075,36.20867,5223843,1.999141
37.16077,36.21591,515194,0.219572
37.16077,36.20685,6409772,1.149881
37.16082,36.20773,5837261,0.841861
37.16082,36.20893,5054433,1.650889
37.16082,36.20878,5153747,1.92723
37.16082,36.20701,6304621,-0.10788
37.16082,36.21167,3272623,-1.616433
37.16083,36.20711,6240360,0.5658
37.16086,36.21138,3459572,-0.03718
37.16087,36.21454,1409031,1.081844
37.16088,36.21283,2519012,0.946172
37.16089,36.2151,1040987,-0.495874
37.1609,36.20944,4721448,0.126657
37.1609,36.20834,5440014,1.821862
37.1609,36.20799,5667852,0.422761
37.16091,36.2164,199741,0.843363
37.16091,36.21297,2425543,0.969724
37.16093,36.20882,5124549,0.357929
37.16093,36.20856,5293967,0.790165
37.16093,36.21195,3091533,0.930499
37.16095,36.21528,924154,-0.765522
37.16095,36.20998,4370934,1.578549
37.16098,36.20718,6193641,0.615126
37.16098,36.21117,3599793,0.948086
37.16101,36.2102,4230732,2.951285
37.16101,36.20661,6561690,1.084759
37.16101,36.2062,6830422,0.507621
37.16103,36.21465,1333103,-0.409887
37.16103,36.20942,4738989,1.34705
37.16103,36.20576,7116683,1.212917
37.16104,36.20905,4978512,0.483024
37.16104,36.21174,3225912,0.522848
37.16104,36.21216,2957180,-1.500628
37.16104,36.21082,3827638,-0.776219
37.16106,36.21034,4137266,2.71025
37.16106,36.20754,5959970,0.371755
37.16106,36.20916,4908410,0.970255
37.16106,36.20636,6725272,0.825442
37.16107,36.21583,567805,0.570507
37.16107,36.20858,5282299,0.683685
37.16107,36.2084,5399139,0.978285
37.16108,36.20779,5796396,0.783038
37.16109,36.2079,5726293,0.96667
37.16109,36.2068,6439017,0.164459
37.1611,36.20896,5036938,1.053561
37.1611,36.20797,5679558,1.023002
37.16114,36.20747,6006715,1.674383
37.16114,36.20756,5948295,1.306054
37.16114,36.20661,6561705,2.062361
37.16114,36.21159,3325237,1.486646
37.16115,36.21635,228978,0.90753
37.16117,36.21278,2554096,0.754408
37.16118,36.21302,2396363,1.225769
37.16118,36.20688,6386449,0.281977
37.16118,36.2067,6503289,1.442547
37.16118,36.20628,6777863,0.95044
37.16118,36.2062,6830441,1.391127
37.16118,36.2061,6894703,0.433536
37.16121,36.21011,4289175,0.475629
37.16121,36.20901,5001899,1.271501
37.16121,36.20797,5679571,0.785294
37.16122,36.21368,1964060,2.319043
37.16122,36.20867,5223896,-0.337532
37.16122,36.21086,3798448,0.459509
37.16124,36.21522,965080,0.952872
37.16124,36.20915,4914272,0.420753
37.16124,36.20789,5732152,1.179414
37.16124,36.20734,6088514,1.135299
37.16124,36.20663,6550032,2.006201
37.16124,36.21125,3547244,-0.971124
37.16125,36.20879,5147953,0.280877
37.16126,36.21668,12836,1.01074
37.16126,36.20839,5405002,1.001088
37.16127,36.2114,3447933,-0.775568
37.16128,36.20715,6211200,0.903739
37.1613,36.20998,4370973,1.500459
37.16131,36.21209,2998104,0.243028
37.16132,36.20988,4435237,0.950598
37.16132,36.209,5007753,1.586119
37.16132,36.2107,3903615,0.748809
37.16133,36.21398,1771286,2.528016
37.16134,36.2109,3775093,-0.494121
37.16135,36.20926,4838338,0.235097
37.16135,36.20682,6427362,0.618246
37.16137,36.20825,5498486,0.691168
37.16137,36.20702,6298840,0.978374
37.1614,36.21451,1426616,0.738397
37.16141,36.21549,789839,-10.076479
37.16141,36.21229,2869591,-2.259336
37.16142,36.20794,5697120,0.726413
37.16142,36.20619,6836310,1.113028
37.16145,36.20945,4715667,0.445204
37.16145,36.20909,4949347,2.320514
37.16145,36.20575,7122571,1.141806
37.16148,36.20874,5177189,0.879138
37.16148,36.2067,6503323,0.339358
37.16149,36.20783,5773074,0.564448
37.16149,36.21215,2963072,1.151157
37.16151,36.20729,6123596,1.044669
37.16151,36.21075,3874426,0.018018
37.16152,36.20608,6906425,-0.457737
37.16152,36.21328,2226983,0.898411
37.16152,36.21095,3740061,-0.568278
37.16153,36.20698,6322226,0.767106
37.16154,36.21128,3529751,0.528153
37.16158,36.21626,287446,0.887021
37.16162,36.21022,4219116,1.004296
37.16162,36.20626,6789596,1.165248
37.16163,36.21391,1818055,0.75082
37.16163,36.21082,3827703,2.595467
37.16165,36.20906,4972738,-0.631126
37.16166,36.21414,1666167,-0.017901
37.16166,36.20767,5872407,0.896247
37.16166,36.20728,6129455,0.846727
37.16166,36.20707,6263821,0.80168
37.16166,36.20605,6929809,1.114312
37.16168,36.21441,1490909,0.855079
37.16168,36.20868,5218105,1.092804
37.16168,36.20838,5410891,0.719582
37.16168,36.2062,6830497,-1.194582
37.16169,36.20798,5673782,0.249953
37.1617,36.21594,497771,0.725513
37.1617,36.21322,2267897,0.591976
37.1617,36.21198,3074093,-0.399297
37.1617,36.21223,2910517,-0.099381
37.16171,36.21475,1268916,-0.386933
37.16171,36.20928,4826694,0.225377
37.16171,36.20755,5954200,0.745481
37.16172,36.20639,6707819,-0.223787
37.16172,36.20597,6982393,1.101113
37.16172,36.2151,1041079,-0.649849
37.16172,36.21158,3331143,0.154587
37.16174,36.20896,5037010,1.00553
37.16175,36.20782,5778945,1.30096
37.16178,36.2085,5334956,0.332339
37.16179,36.21125,3547305,0.647181
37.16179,36.20835,5434271,0.76782
37.16179,36.20693,6357307,1.985055
37.16183,36.2162,328368,-1.798261
37.16185,36.20608,6906462,0.409909
37.16187,36.20711,6240476,0.583426
37.16187,36.21545,813258,-3.176872
37.16188,36.20664,6544261,1.640517
37.16188,36.207,6310581,0.589387
37.1619,36.20897,5031185,1.3677
37.1619,36.20644,6672787,0.173563
37.16192,36.21317,2297132,1.222703
37.16193,36.21008,4306781,0.081126
37.16193,36.20675,6474163,0.620486
37.16193,36.20649,6643581,1.56657
37.16196,36.2103,4166576,0.389282
37.16196,36.21219,2933914,0.479784
37.16198,36.2139,1823936,0.534208
37.16198,36.21195,3091650,1.596491
37.16199,36.21048,4049739,0.748133
37.16199,36.20945,4715727,1.146797
37.16199,36.20811,5586185,0.161755
37.16199,36.20727,6135333,-0.436475
37.16202,36.21445,1467579,0.512272
37.16202,36.21498,1122901,0.31855
37.16202,36.2078,5790659,-0.535789
37.16205,36.20836,5428458,0.8623
37.16206,36.2088,5142201,1.827862
37.16206,36.20644,6672805,1.645934
37.16207,36.21669,7084,-0.911146
37.16207,36.20975,4522950,-0.153165
37.16207,36.20867,5223990,0.498664
37.16207,36.20861,5264884,0.620393
37.16209,36.20904,4984471,0.703967
37.16209,36.20758,5930875,1.036228
37.1621,36.21539,854178,0.188075
37.16211,36.20966,4581375,2.331981
37.16212,36.21587,544554,-4.343748
37.16212,36.21334,2186156,-0.127542
37.16213,36.21133,3494765,0.05724
37.16213,36.21007,4312645,0.316948
37.16213,36.20568,7169383,0.626934
37.16214,36.20633,6748760,0.811593
37.16214,36.20595,6994124,0.366041
37.16215,36.2079,5726411,0.626205
37.16216,36.21253,2711940,-1.05221
37.16218,36.20641,6696187,0.472936
37.16219,36.20657,6591032,0.435172
37.16219,36.21222,2916414,-0.695441
37.1622,36.20812,5580367,1.576011
37.1622,36.20698,6322301,0.169594
37.16222,36.21059,3973819,-3.045744
37.16222,36.20734,6088623,0.642708
37.16225,36.2076,5919208,0.2648
37.16225,36.20771,5849104,-0.453539
37.16227,36.20711,6240521,1.156901
37.1623,36.20896,5037072,1.521858
37.1623,36.20833,5446012,0.761719
37.1623,36.21333,2192018,-1.100336
37.16231,36.21369,1958339,-0.354871
37.16231,36.20639,6707885,0.674536
37.16232,36.21607,410210,0.429821
37.16232,36.21445,1467612,0.618015
37.16232,36.21635,229108,0.422888
37.16233,36.2156,719837,0.005472
37.16233,36.21498,1122935,0.368634
37.16234,36.20945,4715766,-0.230898
37.16234,36.20718,6193792,1.222807
37.16236,36.21391,1818137,-0.464005
37.16236,36.20876,5165603,0.610034
37.16237,36.20868,5218182,0.167995
37.16237,36.20701,6304794,0.636732
37.16237,36.20622,6818890,1.652306
37.16238,36.21022,4219201,0.31815
37.16238,36.20691,6369057,0.686623
37.1624,36.20841,5393445,-0.408756
37.1624,36.20639,6707895,0.891668
37.1624,36.21159,3325377,1.204624
37.16243,36.21119,3588270,-0.383612
37.16243,36.21195,3091700,1.426474
37.16245,36.2158,585485,-0.437716
37.16245,36.20893,5054615,0.586244
37.16245,36.20812,5580395,0.123642
37.16247,36.2147,1304053,0.533195
37.16247,36.20852,5323349,0.711432
37.16248,36.20778,5802394,1.36449
37.1625,36.21059,3973850,0.814784
37.1625,36.21311,2338090,0.740084
37.16251,36.21334,2186199,-1.451525
37.16252,36.20945,4715786,2.622567
37.16254,36.20706,6269761,0.938039
37.16254,36.20688,6386601,1.261056
37.16258,36.21642,182401,-1.457267
37.16258,36.2078,5790721,2.01291
37.16259,36.20791,5720618,0.621376
37.16263,36.21011,4289333,0.688934
37.16264,36.21497,1128812,0.687098
37.16264,36.21412,1677960,0.412725
37.16264,36.20717,6199668,0.741044
37.16265,36.2095,4686591,1.257145
37.16267,36.20767,5872519,0.828917
37.16267,36.20705,6275617,0.812544
37.16267,36.20671,6497613,2.641007
37.16271,36.21523,959402,0.681671
37.16271,36.20821,5522004,0.533493
37.16272,36.20743,6030259,1.150467
37.16272,36.20686,6404147,0.271406
37.16275,36.21472,1292400,0.238334
37.16275,36.20878,5153962,1.156623
37.16276,36.21015,4260137,0.598834
37.16277,36.20783,5773216,2.45862
37.16277,36.2073,6117894,2.589663
37.16278,36.20953,4663237,1.929836
37.16278,36.20977,4511345,0.882632
37.16283,36.21562,702367,-2.367828
37.16283,36.20693,6357423,0.537557
37.16283,36.208,5662225,0.895612
37.16285,36.2133,2215447,-0.507209
37.16285,36.2131,2343971,0.750758
37.16287,36.20998,4371147,-0.321009
37.16287,36.20639,6707947,1.150336
37.1629,36.21604,433643,-1.179109
37.16291,36.20836,5428554,1.335966
37.16291,36.20782,5779074,0.773847
37.16291,36.20754,5960176,0.991504
37.16291,36.20706,6269802,0.762677
37.16294,36.21383,1870779,0.487349
37.16294,36.20738,6065335,0.049139
37.16295,36.21354,2057724,0.193748
37.16298,36.2087,5206566,0.492189
37.16299,36.21025,4195901,1.472054
37.16299,36.20966,4581473,-0.745404
37.16299,36.20878,5153989,0.439625
37.16299,36.20794,5697295,0.378354
37.16301,36.21463,1350849,0.773238
37.16302,36.20892,5060520,2.487456
37.16303,36.20817,5551249,0.343594
37.16303,36.20807,5615511,0.510179
37.16303,36.2069,6374971,0.483698
37.16305,36.20923,4861895,0.544952
37.16305,36.20705,6275659,-1.402103
37.16308,36.20912,4932003,0.362606
37.16308,36.2131,2343997,0.755546
37.1631,36.2106,3968075,1.377467
37.1631,36.20733,6094563,0.269698
37.16312,36.20711,6240615,1.291166
37.16315,36.2107,3903819,1.632649
37.16315,36.21034,4137499,1.054317
37.16316,36.21024,4201762,0.678138
37.16316,36.2099,4423758,0.545742
37.16318,36.20816,5557108,1.622577
37.16318,36.2075,5983574,0.440328
37.16318,36.21123,3559144,0.086918
37.1632,36.20936,4774282,1.441298
37.1632,36.2098,4488024,0.634146
37.1632,36.2085,5335114,0.83689
37.1632,36.20805,5627214,1.262612
37.16321,36.21353,2063595,0.403983
37.16321,36.21045,4067401,0.30359
37.16321,36.20885,5107277,0.290997
37.16321,36.21103,3687671,0.431677
37.16322,36.21585,556360,-1.125578
37.16324,36.20835,5434433,0.462973
37.16326,36.20677,6462627,0.75605
37.16326,36.21522,965305,0.992858
37.16326,36.21002,4347823,0.02931
37.16326,36.20732,6100423,-0.860978
37.16328,36.20946,4710029,1.057162
37.16328,36.2076,5919323,0.502696
37.16328,36.21666,30587,0.849046
37.16329,36.2155,784206,-0.524808
37.16329,36.2138,1888344,0.558824
37.16329,36.21328,2227180,-0.076788
37.16329,36.21024,4201776,-0.046672
37.16329,36.20898,5025498,0.938123
37.16329,36.20843,5381860,1.022174
37.1633,36.20748,6001113,0.419524
37.16333,36.20991,4417935,1.779987
37.16333,36.20923,4861927,0.714486
37.16335,36.20882,5124819,0.709526
37.16335,36.208,5662283,0.62491
37.16336,36.21437,1520306,-0.242666
37.16337,36.21079,3845423,-1.722135
37.16338,36.20816,5557130,0.433985
37.16339,36.209,5007983,0.893876
37.1634,36.20989,4429626,0.129067
37.1634,36.21118,3594220,-2.165532
37.16342,36.21024,4201791,0.493565
37.16342,36.20946,4710045,0.951229
37.16343,36.20845,5370192,0.54667
37.16343,36.20778,5802500,1.091104
37.16343,36.20606,6924164,0.505724
37.16344,36.21011,4289423,0.614365
37.16344,36.20997,4377053,0.655244
37.16344,36.20857,5288405,0.553421
37.16348,36.20754,5960239,-0.415453
37.16349,36.20939,4756788,0.623148
37.16352,36.20981,4482218,1.737882
37.16355,36.20944,4721743,1.080374
37.16355,36.20774,5831723,1.190563
37.16356,36.2084,5399416,1.432683
37.16361,36.21327,2233058,0.930608
37.16361,36.20734,6088778,0.884704
37.16362,36.20823,5510421,1.718846
37.16363,36.21306,2367426,0.259275
37.16365,36.21459,1374288,0.768187
37.16365,36.20753,5966100,-0.170468
37.16366,36.20795,5691527,1.114236
37.16368,36.21043,4079138,0.788396
37.16368,36.20994,4400448,1.026051
37.16368,36.20936,4774336,0.811133
37.16369,36.21652,118263,-0.412542
37.16369,36.20983,4470553,0.129957
37.16369,36.20967,4575709,0.737451
37.16372,36.21032,4149246,0.98539
37.16373,36.21583,568101,0.353357
37.16373,36.20627,6783989,0.062968
37.16375,36.20922,4867815,0.960211
37.16375,36.20762,5907691,0.847135
37.16377,36.20688,6386738,-1.017715
37.1638,36.20882,5124869,0.234226
37.1638,36.20833,5446179,0.585533
37.1638,36.21326,2238921,-0.435944
37.16381,36.20945,4715930,1.253325
37.16382,36.20758,5931067,1.319008
37.16384,36.20735,6082961,0.865675
37.16386,36.21629,270174,0.737128
37.16387,36.20888,5089825,1.09258
37.16388,36.20821,5522134,1.051412
37.16389,36.2062,6830743,1.156434
37.1639,36.21029,4172634,0.245141
37.1639,36.21038,4114214,0.331207
37.1639,36.21046,4061636,-0.064281
37.16393,36.21407,1713155,0.582429
37.16395,36.21647,153344,0.99341
37.16395,36.20955,4651684,0.226036
37.16395,36.20686,6404284,0.693975
37.16395,36.21307,2361620,2.006927
37.16397,36.21513,1023804,-0.653206
37.16397,36.20796,5685720,0.655257
37.164,36.21575,620709,-0.549748
37.164,36.20671,6497761,0.571659
37.16401,36.20898,5025578,1.076805
37.16401,36.20845,5370256,1.353126
37.16401,36.20609,6900860,0.518647
37.16401,36.21327,2233102,0.54793
37.16402,36.20994,4400485,0.772485
37.16404,36.21546,807658,1.499207
37.16406,36.2086,5270948,0.435225
37.16407,36.21591,515561,0.466219
37.16407,36.21048,4049971,-0.08586
37.16408,36.21034,4137602,0.507887
37.16408,36.20981,4482280,1.063362
37.16409,36.20968,4569911,0.622439
37.1641,36.20906,4973010,0.964438
37.1641,36.20885,5107376,0.757612
37.1641,36.20626,6789872,1.590217
37.16411,36.2102,4231077,0.993453
37.16411,36.2082,5528001,1.20604
37.16411,36.20807,5615631,-0.310426
37.16413,36.21477,1257502,0.950541
37.16413,36.21009,4301184,1.034375
37.16413,36.20997,4377130,1.413555
37.16413,36.21308,2355798,0.991467
37.16414,36.21618,340309,0.895896
37.16417,36.2087,5206698,0.802654
37.16418,36.20937,4768549,0.456969
37.16418,36.20735,6082999,1.408303
37.16418,36.20689,6380941,2.162346
37.16418,36.21326,2238963,1.54763
37.16421,36.2105,4032461,0.447376
37.16421,36.21034,4137617,0.854779
37.16422,36.21241,2793958,0.382979
37.16422,36.2145,1432772,0.973926
37.16422,36.21066,3933148,0.766588
37.16422,36.20814,5568908,1.018663
37.16424,36.21566,679156,1.343218
37.16424,36.2062,6830782,-0.570858
37.16425,36.21504,1082255,6.720763
37.16425,36.20969,4564087,-0.301759
37.16425,36.20701,6305003,0.856189
37.16427,36.20832,5452073,1.270351
37.16428,36.20883,5119080,0.338264
37.16428,36.20807,5615650,0.672719
37.16428,36.2079,5726648,0.870247
37.1643,36.20868,5218397,0.043362
37.1643,36.20906,4973033,0.902403
37.16431,36.20944,4721828,1.238657
37.16431,36.20922,4867878,0.705785
37.16433,36.20769,5861020,0.266812
37.16434,36.21587,544801,0.516966
37.16435,36.21307,2361664,0.073832
37.16435,36.208,5662394,1.227667
37.16437,36.21635,229336,0.383492
37.16437,36.21028,4178528,1.349352
37.16437,36.20852,5323560,1.743186
37.1644,36.21056,3997430,1.03391
37.1644,36.21018,4242794,0.970179
37.1644,36.20915,4914624,0.855821
37.1644,36.20928,4826994,0.439311
